ID, Name, Org Name, Total Networks Searched, Time Frame, License Plate, Case #, Filters, Search Time, Search Type, Text Prompt, Moderation
232f831b-680b-4f0d-99c8-e863607916fe,***,Rantoul IL PD,252,"04/04/2024, 06:30:25 PM UTC
04/05/2024, 06:30:25 PM UTC",***,,,"04/05/2024, 06:02:30 PM UTC",search,,
3923e0da-a9f4-4642-8085-115f3a98e4da,***,[Federal] US Postal Inspection Service,1899,"04/04/2024, 04:30:55 PM UTC
04/05/2024, 06:30:55 PM UTC",***,,***,"04/05/2024, 06:06:47 PM UTC",search,,
53dffde0-87a7-4217-9d37-0e3bb57ba796,***,Bloomington IL PD,511,"07/05/2023, 04:00:00 PM UTC
04/05/2024, 06:30:38 PM UTC",***,,,"04/05/2024, 06:08:14 PM UTC",search,,
6640d4f7-1d71-47ba-8113-0384895f2a6f,***,Bloomington IL PD,511,"06/01/2023, 04:00:00 PM UTC
04/05/2024, 06:30:38 PM UTC",***,,,"04/05/2024, 06:08:38 PM UTC",search,,
40a4e40b-7259-4294-b216-ef8be2de05de,***,Bloomington IL PD,511,"05/01/2023, 04:00:00 PM UTC
04/05/2024, 06:30:38 PM UTC",***,,,"04/05/2024, 06:09:01 PM UTC",search,,
b0610fec-f356-4b33-9e52-3141579efe0e,***,Bloomington IL PD,511,"04/05/2024, 06:30:28 AM UTC
04/05/2024, 06:30:28 PM UTC",***,,,"04/05/2024, 06:13:38 PM UTC",search,,
28274fcc-9312-48aa-9fb3-2be251a86070,***,Danville IL PD,168,"04/05/2024, 06:30:02 AM UTC
04/05/2024, 06:30:02 PM UTC",***,,,"04/05/2024, 06:14:08 PM UTC",search,,
6bfda389-b88e-4e73-af11-5519327ed9e9,***,Bloomington IL PD,511,"04/05/2024, 06:30:06 AM UTC
04/05/2024, 06:30:06 PM UTC",***,,,"04/05/2024, 06:14:14 PM UTC",search,,
0663b22b-87e4-4582-986c-82b257344b76,***,Bloomington IL PD,511,"04/05/2024, 06:30:32 AM UTC
04/05/2024, 06:30:32 PM UTC",***,,,"04/05/2024, 06:14:35 PM UTC",search,,
b813f1bc-c057-445c-aeca-7d4ef183349b,***,Bloomington IL PD,511,"04/05/2024, 06:30:34 AM UTC
04/05/2024, 06:30:34 PM UTC",***,,,"04/05/2024, 06:14:36 PM UTC",search,,
6b75e26c-07de-4fa5-8308-67c4633adb30,***,Bloomington IL PD,511,"04/05/2024, 06:30:54 AM UTC
04/05/2024, 06:30:54 PM UTC",***,,,"04/05/2024, 06:15:56 PM UTC",search,,
12acaa77-9b28-4697-b592-eef91e48d53a,***,Chesterfield County VA PD,836,"03/17/2024, 04:00:00 AM UTC
03/18/2024, 03:30:00 AM UTC",***,,,"04/05/2024, 06:17:48 PM UTC",search,,
2847d552-bf76-4668-b6d1-8e21be391a9d,***,Chesterfield County VA PD,4512,"03/06/2024, 06:25:35 PM UTC
04/05/2024, 06:25:35 PM UTC",***,,,"04/05/2024, 06:25:48 PM UTC",lookup,,
97b3ddfa-8a18-4ed3-a117-940ef80d9305,***,Chesterfield County VA PD,836,"04/04/2024, 06:30:41 AM UTC
04/05/2024, 06:30:41 PM UTC",***,,,"04/05/2024, 06:26:43 PM UTC",search,,
7601ffdc-a6b5-4f74-9ba2-dca2faf01361,***,Chesterfield County VA PD,4513,"03/06/2024, 06:26:36 PM UTC
04/05/2024, 06:26:36 PM UTC",***,,,"04/05/2024, 06:26:48 PM UTC",lookup,,
ab25b09b-f898-4959-a3d0-6e865053ea4b,***,Chesterfield County VA PD,4513,"03/06/2024, 06:28:18 PM UTC
04/05/2024, 06:28:18 PM UTC",***,,,"04/05/2024, 06:28:30 PM UTC",lookup,,
505a4581-cad3-4f56-8ccd-e56897077783,***,Chesterfield County VA PD,4513,"03/06/2024, 06:28:44 PM UTC
04/05/2024, 06:28:44 PM UTC",***,,,"04/05/2024, 06:28:57 PM UTC",lookup,,
5b4290e5-0283-4810-b64a-7b86775f2ed8,***,Champaign County IL SO,316,"03/06/2024, 06:29:10 PM UTC
04/05/2024, 06:29:10 PM UTC",***,,***,"04/05/2024, 06:29:12 PM UTC",lookup,,
5a2a9b77-6bd2-4ea6-a19f-0df640196ee4,***,Chesterfield County VA PD,4513,"03/06/2024, 06:29:03 PM UTC
04/05/2024, 06:29:03 PM UTC",***,,,"04/05/2024, 06:29:13 PM UTC",lookup,,
c963455d-6096-4263-998d-f11b4928fe7c,***,Chesterfield County VA PD,4513,"03/06/2024, 06:29:25 PM UTC
04/05/2024, 06:29:25 PM UTC",***,,,"04/05/2024, 06:29:35 PM UTC",lookup,,
d6b9c6ee-af24-4a4b-bc7f-5f1536bccdbb,***,Springfield IL PD,94,"03/21/2024, 11:00:00 AM UTC
04/04/2024, 01:00:04 PM UTC",***,,,"04/04/2024, 03:08:58 PM UTC",search,,
2c0feef7-77cf-4691-a075-a272272caa38,***,Des Plaines IL PD,308,"04/02/2024, 03:30:18 PM UTC
04/04/2024, 03:30:18 PM UTC",***,,,"04/04/2024, 03:08:59 PM UTC",search,,
98bcd521-407b-4ef7-977f-2bc40947eaf3,***,Des Plaines IL PD,308,"01/28/2024, 04:30:18 PM UTC
04/04/2024, 03:30:18 PM UTC",***,,,"04/04/2024, 03:09:08 PM UTC",search,,
b0239045-dcc9-492c-8c7f-f10ee9321a79,***,[Federal] US Postal Inspection Service,1890,"03/01/2024, 02:30:34 PM UTC
04/04/2024, 03:30:34 PM UTC",***,,***,"04/04/2024, 03:09:27 PM UTC",search,,
4f04097b-d780-4690-a599-818bedea0c7c,***,Des Plaines IL PD,308,"01/28/2024, 04:30:18 PM UTC
04/04/2024, 03:30:18 PM UTC",***,,***,"04/04/2024, 03:09:45 PM UTC",search,,
3cac6520-ed80-4b82-8490-f05e353d7e54,***,Springfield IL PD,94,"02/21/2024, 12:00:00 PM UTC
04/04/2024, 01:00:04 PM UTC",***,,,"04/04/2024, 03:10:58 PM UTC",search,,
db5bff54-2edc-4974-86ed-acc532f65613,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:10 PM UTC
04/04/2024, 03:12:10 PM UTC",***,,,"04/04/2024, 03:12:13 PM UTC",lookup,,
eed3602e-1e81-40c3-9185-a2e1399de337,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:10 PM UTC
04/04/2024, 03:12:10 PM UTC",***,,,"04/04/2024, 03:12:13 PM UTC",lookup,,
2d92a66e-fbf4-445d-8aea-60996e2c45e0,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:13 PM UTC
04/04/2024, 03:12:13 PM UTC",***,,,"04/04/2024, 03:12:17 PM UTC",lookup,,
c67c106a-167a-4591-bf31-d7e11a29013d,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:15 PM UTC
04/04/2024, 03:12:15 PM UTC",***,,,"04/04/2024, 03:12:19 PM UTC",lookup,,
7aa3197a-709e-4c87-a042-dfe41f20804c,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:20 PM UTC
04/04/2024, 03:12:20 PM UTC",***,,,"04/04/2024, 03:12:24 PM UTC",lookup,,
54a5ca78-4dcb-4a39-9f30-dd1b762ddaab,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:21 PM UTC
04/04/2024, 03:12:21 PM UTC",***,,,"04/04/2024, 03:12:24 PM UTC",lookup,,
9765867c-52f1-4c25-8310-c066011dfb81,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:26 PM UTC
04/04/2024, 03:12:26 PM UTC",***,,,"04/04/2024, 03:12:30 PM UTC",lookup,,
d5e7799c-bf72-4f70-92f4-fa659f9e8368,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:29 PM UTC
04/04/2024, 03:12:29 PM UTC",***,,,"04/04/2024, 03:12:32 PM UTC",lookup,,
4187c8c1-b1e2-4b5e-aa51-3bb60d539b21,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:28 PM UTC
04/04/2024, 03:12:28 PM UTC",***,,,"04/04/2024, 03:12:33 PM UTC",lookup,,
2c97485b-daf6-437b-b005-3b9ebc811dd1,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:31 PM UTC
04/04/2024, 03:12:31 PM UTC",***,,,"04/04/2024, 03:12:34 PM UTC",lookup,,
cea6f5e3-1479-47a6-a4c5-307f7444f565,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:34 PM UTC
04/04/2024, 03:12:34 PM UTC",***,,,"04/04/2024, 03:12:38 PM UTC",lookup,,
738f58ca-da67-42b3-b540-cd7084784b7f,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:37 PM UTC
04/04/2024, 03:12:37 PM UTC",***,,,"04/04/2024, 03:12:40 PM UTC",lookup,,
4f5f04e0-4046-4617-834b-8696da93c066,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:43 PM UTC
04/04/2024, 03:12:43 PM UTC",***,,,"04/04/2024, 03:12:46 PM UTC",lookup,,
18d2d90d-6b4a-4a36-b0ed-b7533ceb58e8,***,[Federal] US Postal Inspection Service,1890,"03/01/2024, 02:30:34 PM UTC
04/04/2024, 03:30:34 PM UTC",***,,***,"04/04/2024, 03:12:48 PM UTC",search,,
febd6d81-de06-4ede-8ad7-ec710ebd09a8,***,Chesterfield County VA PD,881,"03/05/2024, 03:12:45 PM UTC
04/04/2024, 03:12:45 PM UTC",***,,,"04/04/2024, 03:12:48 PM UTC",lookup,,
16fc9061-024c-4bff-85a4-e453c4f29efe,***,Chesterfield County VA PD,836,"04/04/2024, 01:30:47 PM UTC
04/04/2024, 03:30:47 PM UTC",***,,,"04/04/2024, 03:13:10 PM UTC",search,,
0f35ba61-5aea-4e71-ba43-2b71da2e5299,***,Chesterfield County VA PD,836,"04/04/2024, 03:30:13 AM UTC
04/04/2024, 03:30:13 PM UTC",***,,,"04/04/2024, 03:13:15 PM UTC",search,,
0cca7054-5363-473d-ace9-82a6aea1d393,***,University of Illinois at Urbana-Champaign IL PD,85,"03/28/2024, 03:13:16 PM UTC
04/04/2024, 03:13:16 PM UTC",***,,,"04/04/2024, 03:13:17 PM UTC",search - Mobile,,
f29e668b-82a4-4701-a6e9-a4f2d204c9f8,***,Chesterfield County VA PD,836,"04/03/2024, 03:30:21 PM UTC
04/04/2024, 03:30:21 PM UTC",***,,,"04/04/2024, 03:13:23 PM UTC",search,,
97f8c0e3-2164-4d11-9042-99c552618612,***,Chesterfield County VA PD,836,"04/04/2024, 03:30:29 AM UTC
04/04/2024, 03:30:29 PM UTC",***,,,"04/04/2024, 03:13:31 PM UTC",search,,
da8b174d-65e1-427c-aef7-3ca6a3960749,***,Chesterfield County VA PD,836,"04/03/2024, 03:30:34 PM UTC
04/04/2024, 03:30:34 PM UTC",***,,,"04/04/2024, 03:13:35 PM UTC",search,,
fbd056dd-3359-4800-ade7-f4c6f09cc7b7,***,Springfield IL PD,52,"04/04/2024, 03:30:35 AM UTC
04/04/2024, 03:30:35 PM UTC",***,,,"04/04/2024, 03:14:38 PM UTC",search,,
c9df7896-d28d-4b89-b43c-63d778f0c8e5,***,Springfield IL PD,52,"04/03/2024, 03:30:43 PM UTC
04/04/2024, 03:30:43 PM UTC",***,,,"04/04/2024, 03:14:44 PM UTC",search,,
2dc58eb5-53d5-45de-9c06-d465e3310dc1,***,Bradley IL PD,222,"03/01/2024, 02:00:00 PM UTC
04/04/2024, 12:00:00 AM UTC",,,,"04/04/2024, 03:14:46 PM UTC",search,,
9e2ff23e-71ea-47ce-b766-0c7bc931fe96,***,Chesterfield County VA PD,4510,"03/05/2024, 03:17:43 PM UTC
04/04/2024, 03:17:43 PM UTC",***,,,"04/04/2024, 03:17:54 PM UTC",lookup,,
bc4512db-48b9-48c7-9c10-51ea4ee9b05a,***,Bloomington IL PD,511,"03/31/2024, 01:30:18 PM UTC
04/04/2024, 03:30:18 PM UTC",***,,,"04/04/2024, 03:18:40 PM UTC",search,,
5620ddf9-12c0-40b9-834f-2d50e49c74ce,***,Bloomington IL PD,511,"03/05/2024, 02:30:18 PM UTC
04/04/2024, 03:30:18 PM UTC",***,,,"04/04/2024, 03:18:47 PM UTC",search,,
75aedd92-aac1-4584-a6ea-ea92184fb61a,***,Bloomington IL PD,511,"03/05/2024, 02:30:18 PM UTC
04/04/2024, 03:30:18 PM UTC",***,,,"04/04/2024, 03:19:06 PM UTC",search,,
a3a87933-4241-478e-b884-af8b2151608e,***,Bloomington IL PD,511,"01/01/2024, 02:30:18 PM UTC
04/04/2024, 03:30:18 PM UTC",***,,,"04/04/2024, 03:19:43 PM UTC",search,,
ace16cca-79f2-46de-87f8-f9bc3a276747,***,Bloomington IL PD,511,"10/03/2023, 01:30:18 PM UTC
04/04/2024, 03:30:18 PM UTC",***,,,"04/04/2024, 03:19:57 PM UTC",search,,
81d6756e-e807-4513-aa47-c2ed9a23962f,***,Bloomington IL PD,511,"05/01/2023, 01:30:18 PM UTC
04/04/2024, 03:30:18 PM UTC",***,,,"04/04/2024, 03:20:13 PM UTC",search,,
fad1abac-c79c-470d-8e6b-6793a44bf306,***,Springfield IL PD,52,"04/04/2024, 03:30:54 AM UTC
04/04/2024, 03:30:54 PM UTC",***,,,"04/04/2024, 03:21:01 PM UTC",search,,
51549c77-baf7-4c47-9f68-fe75d4fc887f,***,[Federal] US Postal Inspection Service,1890,"03/01/2024, 02:30:34 PM UTC
04/04/2024, 03:30:34 PM UTC",***,,***,"04/04/2024, 03:21:03 PM UTC",search,,
1fb3ab24-50c4-4796-b341-8f76c3dd9ad2,***,Springfield IL PD,52,"04/03/2024, 03:30:10 PM UTC
04/04/2024, 03:30:10 PM UTC",***,,,"04/04/2024, 03:21:13 PM UTC",search,,
b142474e-9b4f-4382-9462-2aab30344b06,***,[Federal] US Postal Inspection Service,1890,"03/01/2024, 02:30:34 PM UTC
04/04/2024, 03:30:34 PM UTC",***,,***,"04/04/2024, 03:21:48 PM UTC",search,,
3516468d-491c-4e49-b693-0774091bddf0,***,[Federal] US Postal Inspection Service,1890,"03/25/2024, 02:00:00 PM UTC
03/26/2024, 04:00:00 AM UTC",,,***,"04/04/2024, 04:05:09 PM UTC",search,,
a2d3bf55-7b9e-4528-b436-f3b162371c8d,***,[Federal] US Postal Inspection Service,1890,"03/25/2024, 02:00:00 PM UTC
03/26/2024, 04:00:00 AM UTC",,,***,"04/04/2024, 04:05:45 PM UTC",search,,
bdc442dd-6d35-4d87-b2e5-9126c0e7b3e9,***,Bloomington IL PD,511,"04/05/2023, 02:00:52 PM UTC
04/04/2024, 04:00:52 PM UTC",***,,,"04/04/2024, 04:05:51 PM UTC",search,,
1ecfb0c9-6b11-4b95-b93e-2809dace9421,***,[Federal] US Postal Inspection Service,1952,"04/04/2024, 03:00:00 PM UTC
04/04/2024, 03:30:00 PM UTC",,,,"04/04/2024, 04:06:03 PM UTC",search,,
eeda6d77-455c-4678-a78b-9d3bfb2101a9,***,[Federal] US Postal Inspection Service,1890,"04/04/2024, 02:30:17 PM UTC
04/04/2024, 04:30:17 PM UTC",***,,,"04/04/2024, 04:11:03 PM UTC",search,,
bc8b92ee-9b4a-42e4-b97d-61965d168bff,***,[Federal] US Postal Inspection Service,1890,"03/01/2024, 03:30:17 PM UTC
04/04/2024, 04:30:17 PM UTC",***,,,"04/04/2024, 04:11:10 PM UTC",search,,
896a8692-5684-4d04-be09-90ed6272253c,***,[Federal] US Postal Inspection Service,1890,"04/04/2024, 12:30:36 PM UTC
04/04/2024, 02:30:36 PM UTC",***,,,"04/04/2024, 04:14:27 PM UTC",search,,
d8d27acf-ad94-4a4b-a535-55c10e1e5532,***,[Federal] US Postal Inspection Service,1890,"04/03/2024, 12:30:36 PM UTC
04/04/2024, 03:00:00 PM UTC",***,,,"04/04/2024, 04:14:48 PM UTC",search,,
bab37712-fd1d-4232-9735-108c45bf1719,***,Chesterfield County VA PD,4511,"03/05/2024, 04:15:46 PM UTC
04/04/2024, 04:15:46 PM UTC",***,,,"04/04/2024, 04:15:58 PM UTC",lookup,,
e51ff561-a4de-4d04-978c-94c43570fa2c,***,University of Illinois at Urbana-Champaign IL PD,118,"04/03/2024, 04:30:36 PM UTC
04/04/2024, 04:30:36 PM UTC",***,,,"04/04/2024, 04:22:38 PM UTC",search,,
914a2457-ffa5-4a24-8eac-55fc9e5814d9,***,University of Illinois at Urbana-Champaign IL PD,118,"04/03/2024, 04:30:36 PM UTC
04/04/2024, 04:30:36 PM UTC",***,,,"04/04/2024, 04:23:07 PM UTC",search,,
78344c7b-a88b-4ca6-b4e1-3a77c29e1317,***,University of Illinois at Urbana-Champaign IL PD,118,"03/02/2024, 05:30:21 PM UTC
04/04/2024, 04:30:21 PM UTC",***,,,"04/04/2024, 04:24:01 PM UTC",search,,
1048910e-9e56-483d-8644-04206d199cea,***,University of Illinois at Urbana-Champaign IL PD,118,"03/02/2024, 05:30:21 PM UTC
04/04/2024, 04:30:21 PM UTC",***,,,"04/04/2024, 04:24:18 PM UTC",search,,
fda3d1bd-cc3e-4b95-9a4f-383c6838a514,***,University of Illinois at Urbana-Champaign IL PD,118,"02/01/2024, 05:30:21 PM UTC
04/04/2024, 04:30:21 PM UTC",***,,,"04/04/2024, 04:24:46 PM UTC",search,,
afd52bb1-8318-4cc3-8400-4e91ffccb097,***,Chesterfield County VA PD,881,"03/05/2024, 04:25:16 PM UTC
04/04/2024, 04:25:16 PM UTC",***,,,"04/04/2024, 04:25:22 PM UTC",lookup,,
11f33b93-25f5-4bea-a862-343ebc67349e,***,[Federal] US Postal Inspection Service,1866,"03/11/2024, 05:30:23 PM UTC
03/26/2024, 05:30:23 PM UTC",,,***,"04/04/2024, 04:25:22 PM UTC",search,,
c205e613-310b-444a-90b5-c8d844271f90,***,[Federal] US Postal Inspection Service,1878,"04/04/2024, 02:30:42 PM UTC
04/04/2024, 04:30:42 PM UTC",***,,,"04/04/2024, 04:25:49 PM UTC",search,,
045451f8-7d6b-4c38-bfb4-409997d4e86a,***,[Federal] US Postal Inspection Service,1866,"04/01/2024, 05:30:23 PM UTC
04/04/2024, 05:30:23 PM UTC",***,,***,"04/04/2024, 04:26:06 PM UTC",search,,
8438be82-3251-4b83-a4b6-124e6879d2e9,***,Springfield IL PD,94,"03/28/2024, 04:26:50 PM UTC
04/04/2024, 04:26:50 PM UTC",***,,,"04/04/2024, 04:26:51 PM UTC",lookup,,
45d6d217-541b-43ca-9412-1e85defbec3a,***,Chesterfield County VA PD,4511,"03/05/2024, 04:26:57 PM UTC
04/04/2024, 04:26:57 PM UTC",***,,,"04/04/2024, 04:27:10 PM UTC",lookup,,
fda3fd48-98b3-48c4-b5e1-e4c88f6a4996,***,Chesterfield County VA PD,836,"04/04/2024, 04:30:16 AM UTC
04/04/2024, 04:30:16 PM UTC",***,,***,"04/04/2024, 04:27:46 PM UTC",search,,
f0d90f13-bc2e-4fd9-ac18-76bbf716a40a,***,Chesterfield County VA PD,4511,"03/05/2024, 04:28:05 PM UTC
04/04/2024, 04:28:05 PM UTC",***,,,"04/04/2024, 04:28:16 PM UTC",lookup,,
a20d1490-e1e0-4bad-b787-34e9adcc4731,***,Des Plaines IL PD,4378,"03/06/2024, 03:43:04 PM UTC
04/05/2024, 03:43:04 PM UTC",***,,,"04/05/2024, 03:43:15 PM UTC",lookup - Mobile,,
297b1769-25c3-46c8-a1ff-2fd60b2b4dcc,***,Des Plaines IL PD,322,"04/04/2024, 03:43:29 PM UTC
04/05/2024, 03:43:29 PM UTC",***,,***,"04/05/2024, 03:43:30 PM UTC",lookup,,
427003a2-297a-45a9-9604-68c7be462a6d,***,Des Plaines IL PD,322,"03/06/2024, 03:43:29 PM UTC
04/05/2024, 03:43:29 PM UTC",***,,***,"04/05/2024, 03:43:30 PM UTC",lookup,,
25ee5244-7e56-438a-b568-b4207cb4d554,***,[Federal] US Postal Inspection Service,1887,"12/01/2023, 02:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,,"04/05/2024, 03:43:58 PM UTC",search,,
7b51332c-373d-4f61-a933-024d5279f8cf,***,[Federal] US Postal Inspection Service,1887,"12/01/2023, 02:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,,"04/05/2024, 03:44:35 PM UTC",search,,
67520144-766c-4525-99e0-eff3a956dd57,***,[Federal] US Postal Inspection Service,1887,"12/01/2023, 02:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,,"04/05/2024, 03:45:11 PM UTC",search,,
691f44e5-1489-4192-902c-e057a1d13422,***,Des Plaines IL PD,308,"04/05/2024, 04:00:25 AM UTC
04/05/2024, 04:00:25 PM UTC",***,,,"04/05/2024, 03:45:45 PM UTC",search,,
33801b1e-3856-4927-9f6a-3194659c7525,***,[Federal] US Postal Inspection Service,1887,"12/01/2023, 02:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,***,"04/05/2024, 03:45:59 PM UTC",search,,
0d7b1cca-af2d-4646-bbf4-53af7619fee9,***,[Federal] US Postal Inspection Service,1887,"12/01/2023, 02:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,***,"04/05/2024, 03:46:37 PM UTC",search,,
32cf8a9b-63c5-4d6f-9861-637918ff7e4b,***,Des Plaines IL PD,308,"04/05/2024, 04:00:25 AM UTC
04/05/2024, 04:00:25 PM UTC",***,,,"04/05/2024, 03:46:42 PM UTC",search,,
ee9a41af-302a-46d9-a180-d971261f0b30,***,Des Plaines IL PD,308,"04/05/2024, 04:00:36 AM UTC
04/05/2024, 04:00:36 PM UTC",***,,,"04/05/2024, 03:46:55 PM UTC",search,,
a15fac49-d886-4b07-b6dd-1a2bd1ed1f68,***,[Federal] US Postal Inspection Service,1887,"12/01/2023, 02:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,,"04/05/2024, 03:47:06 PM UTC",search,,
d83fd46a-e2d6-4605-a59d-f79a4e363d29,***,[Federal] US Postal Inspection Service,1887,"12/01/2023, 02:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,***,"04/05/2024, 03:48:00 PM UTC",search,,
510afd09-f154-427c-b278-6b31c7ae6325,***,[Federal] US Postal Inspection Service,1887,"10/01/2023, 01:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,***,"04/05/2024, 03:49:21 PM UTC",search,,
01d932f8-f30f-47a3-b6f6-7d346dd7283f,***,Elk Grove IL PD,392,"04/05/2023, 02:00:00 PM UTC
04/05/2024, 04:00:42 PM UTC",***,,,"04/05/2024, 03:50:04 PM UTC",search,,
e85b54e9-54f9-45f3-9f68-ba8d6b5edf8a,***,[Federal] US Postal Inspection Service,1887,"10/01/2023, 01:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,,"04/05/2024, 03:50:07 PM UTC",search,,
0fea3bbd-4e32-4e78-8a36-0cbbea9e4215,***,Des Plaines IL PD,308,"04/05/2024, 04:00:42 AM UTC
04/05/2024, 04:00:42 PM UTC",***,,,"04/05/2024, 03:51:25 PM UTC",search,,
824860cf-0440-41b4-9ca0-13be1a6560a0,***,[Federal] US Postal Inspection Service,1887,"10/01/2023, 01:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,,"04/05/2024, 03:51:41 PM UTC",search,,
5a46b1a5-0638-42bb-82bd-399dd4fdecfa,***,Des Plaines IL PD,308,"04/05/2024, 04:00:43 AM UTC
04/05/2024, 04:00:43 PM UTC",***,,,"04/05/2024, 03:53:00 PM UTC",search,,
1157b9ff-9d3f-4299-951a-a4c01acd7716,***,Des Plaines IL PD,308,"04/05/2024, 02:00:05 PM UTC
04/05/2024, 04:00:05 PM UTC",***,,,"04/05/2024, 03:53:36 PM UTC",search,,
8187d45f-5a71-4073-8abd-17c3cc0cf699,***,[Federal] US Postal Inspection Service,1887,"10/01/2023, 01:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,,"04/05/2024, 03:53:45 PM UTC",search,,
327e33f4-1a49-448e-bcfc-6ed6a29912d0,***,Des Plaines IL PD,308,"04/05/2024, 01:30:47 PM UTC
04/05/2024, 04:00:00 PM UTC",***,,,"04/05/2024, 03:54:13 PM UTC",search,,
7bb584a9-2d22-409a-9594-46d8d1ac50c1,***,Des Plaines IL PD,308,"04/05/2024, 01:30:47 PM UTC
04/05/2024, 04:05:00 PM UTC",,,***,"04/05/2024, 03:54:38 PM UTC",visual,,
b7802551-9186-4eb4-b791-388f53498499,***,Des Plaines IL PD,308,"04/05/2024, 04:00:34 AM UTC
04/05/2024, 04:00:34 PM UTC",***,,,"04/05/2024, 03:54:51 PM UTC",search,,
29bdb3f5-8309-4c94-8e80-8643325fd551,***,[Federal] US Postal Inspection Service,1887,"10/01/2023, 01:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,,"04/05/2024, 03:55:03 PM UTC",search,,
b5e1e403-3143-4818-b54c-e9db024deff5,***,[Federal] US Postal Inspection Service,1887,"10/01/2023, 01:30:30 PM UTC
04/05/2024, 03:30:30 PM UTC",***,,***,"04/05/2024, 03:56:06 PM UTC",search,,
180dc3f2-6f4e-43ae-b402-7f8a263f8f60,***,[Federal] US Postal Inspection Service,1958,"04/04/2024, 03:00:00 PM UTC
04/04/2024, 03:30:00 PM UTC",,,,"04/05/2024, 02:54:42 PM UTC",search,,
b2a3e291-a542-40dd-a37c-315f296a46dd,***,[Federal] US Postal Inspection Service,1958,"04/04/2024, 03:00:00 PM UTC
04/04/2024, 03:30:00 PM UTC",,,,"04/05/2024, 02:54:47 PM UTC",search,,
31fcc99d-5d60-4fde-ba65-72f5b1ea4e18,***,[Federal] US Postal Inspection Service,1958,"04/04/2024, 03:00:00 PM UTC
04/04/2024, 03:30:00 PM UTC",,,,"04/05/2024, 02:55:15 PM UTC",search,,
cdd5ab5e-d057-4bba-97dc-ceab57f0d34d,***,Des Plaines IL PD,308,"04/05/2024, 01:00:17 PM UTC
04/05/2024, 03:00:17 PM UTC",***,,,"04/05/2024, 02:58:59 PM UTC",search,,
c7da8223-240c-4594-91d3-2a608a735af8,***,Des Plaines IL PD,241,"04/05/2024, 08:59:22 AM UTC
04/05/2024, 02:59:22 PM UTC",,,***,"04/05/2024, 02:59:26 PM UTC",search - Mobile,,
ec94bc6c-04e9-4ee7-8f53-8c342a789e15,***,Des Plaines IL PD,308,"04/05/2024, 01:00:17 PM UTC
04/05/2024, 03:00:17 PM UTC",***,,,"04/05/2024, 02:59:28 PM UTC",search,,
f93a24a2-ec02-4800-8362-e0202e73cc90,***,Des Plaines IL PD,308,"04/05/2024, 01:00:17 PM UTC
04/05/2024, 03:00:17 PM UTC",,,,"04/05/2024, 02:59:36 PM UTC",search,,
ade9a673-4a03-408e-a16e-4ca5b5ba9178,***,Chesterfield County VA PD,4512,"03/06/2024, 02:59:27 PM UTC
04/05/2024, 02:59:27 PM UTC",***,,,"04/05/2024, 02:59:40 PM UTC",lookup,,
89ef4fb3-f34c-48b9-87ad-2f59548745cd,***,Des Plaines IL PD,308,"04/05/2024, 01:00:17 PM UTC
04/05/2024, 03:00:17 PM UTC",,,,"04/05/2024, 02:59:45 PM UTC",search,,
c9542c36-33fa-45e0-ae4f-325db8d27540,***,Des Plaines IL PD,466,"04/05/2024, 09:00:18 AM UTC
04/05/2024, 03:00:18 PM UTC",***,,***,"04/05/2024, 03:00:31 PM UTC",lookup - Mobile,,
2fd9b447-a1b7-4842-a812-f287c6208543,***,[Federal] US Postal Inspection Service,1884,"04/05/2024, 01:00:40 PM UTC
04/05/2024, 03:00:40 PM UTC",***,,,"04/05/2024, 03:00:50 PM UTC",search,,
51432115-de40-4e7a-befe-ae93e4d73bfd,***,[Federal] US Postal Inspection Service,1884,"02/26/2024, 02:00:00 PM UTC
04/05/2024, 03:00:40 PM UTC",***,,,"04/05/2024, 03:01:03 PM UTC",search,,
